full_text,filtered,cleaned,tokenize,normalisasi,sentiment_label,sentiment_score
ada yang punya latihan soal kelas 10 Kurikulum Merdeka gak ya?,ada yang punya latihan soal kelas kurikulum merdeka gak ya,ada punya latih soal kelas kurikulum merdeka gak,"['ada', 'punya', 'latih', 'soal', 'kelas', 'kurikulum', 'merdeka', 'gak']",ada punya latih soal kelas kurikulum merdeka tidak,neutral,0.9983419179916382
Pensiunan Guru: Pemanfaatan AI dalam Pembelajaran Kurikulum Merdeka https://t.co/KP0VB0fv2l,pensiunan guru pemanfaatan ai dalam pembelajaran kurikulum merdeka,pensiun guru manfaat ai dalam ajar kurikulum merdeka,"['pensiun', 'guru', 'manfaat', 'ai', 'dalam', 'ajar', 'kurikulum', 'merdeka']",pensiun guru manfaat ai dalam ajar kurikulum merdeka,neutral,0.9967531561851501
@ferrykoto Kurikulum Merdeka itu ada di Pemerintahan Jokowi.... Apa mau di teruskan atau di ganti oleh pemerintahan Prabowo terserah pemerintahan Prabowo.... Tinggal pikir sendiri di mana posisi Wapres tentang pendidikan,kurikulum merdeka itu ada di pemerintahan jokowi apa mau di teruskan atau di ganti oleh pemerintahan prabowo terserah pemerintahan prabowo tinggal pikir sendiri di mana posisi wapres tentang pendidikan,kurikulum merdeka itu ada perintah jokowi apa terus atau ganti oleh perintah prabowo serah perintah prabowo tinggal pikir sendiri di mana posisi wapres tentang didik,"['kurikulum', 'merdeka', 'itu', 'ada', 'perintah', 'jokowi', 'apa', 'terus', 'atau', 'ganti', 'oleh', 'perintah', 'prabowo', 'serah', 'perintah', 'prabowo', 'tinggal', 'pikir', 'sendiri', 'di', 'mana', 'posisi', 'wapres', 'tentang', 'didik']",kurikulum merdeka itu ada perintah jokowi apa terus atau ganti oleh perintah prabowo serah perintah prabowo tinggal pikir sendiri di mana posisi wapres tentang didik,neutral,0.8883720636367798
OPEN joki pembuatan modul ajar kurikulum merdeka. fee start 60k aja UNTUK 2 MINGGU KEDEPAN udah lengkap dengan bahan ajar/bacaan lkpd soal evaluasi dll tinggal diimplementasikan saja untuk ukin dll. BTW udah PPG YAA.. #jokipgsd #jokimpdulajar #jokipendidikan #jokitugasmurah,open joki pembuatan modul ajar kurikulum merdeka fee start k aja untuk minggu kedepan udah lengkap dengan bahan ajar bacaan lkpd soal evaluasi dll tinggal diimplementasikan saja untuk ukin dll btw udah ppg yaa,open joki buat modul ajar kurikulum merdeka fee start aja untuk minggu depan udah lengkap dengan bahan ajar baca lkpd soal evaluasi tinggal implementasi untuk ukin btw udah ppg,"['open', 'joki', 'buat', 'modul', 'ajar', 'kurikulum', 'merdeka', 'fee', 'start', 'aja', 'untuk', 'minggu', 'depan', 'udah', 'lengkap', 'dengan', 'bahan', 'ajar', 'baca', 'lkpd', 'soal', 'evaluasi', 'tinggal', 'implementasi', 'untuk', 'ukin', 'btw', 'udah', 'ppg']",buka joki buat modul ajar kurikulum merdeka fee mulai saja untuk minggu depan sudah lengkap dengan bahan ajar baca lkpd soal evaluasi tinggal implementasi untuk ukin omong sudah ppg,neutral,0.9872369766235352
@ferrykoto Asbun. Mana berita lama/2019 yang kaitkan Kurikulum Merdeka dg deep learning? https://t.co/lNs7BJ7RbC,asbun mana berita lama yang kaitkan kurikulum merdeka dg deep learning,asbun mana berita lama kait kurikulum merdeka deep learning,"['asbun', 'mana', 'berita', 'lama', 'kait', 'kurikulum', 'merdeka', 'deep', 'learning']",asbun mana berita lama kait kurikulum merdeka deep learning,neutral,0.7512397766113281
@Raky4tB3rs4tu__ @PngAdilnR4kyt Dulu saat menteri lama mereka baru kelas 2 SD jadi sekarang saat kls 12 sudah lupalah. Itulah hebatnya kurikulum merdeka siapa dulu yg punya visi misi ini ,dulu saat menteri lama mereka baru kelas sd jadi sekarang saat kls sudah lupalah itulah hebatnya kurikulum merdeka siapa dulu yg punya visi misi ini,dulu saat menteri lama mereka baru kelas sd jadi sekarang saat kls sudah lupa itu hebat kurikulum merdeka siapa dulu punya visi misi,"['dulu', 'saat', 'menteri', 'lama', 'mereka', 'baru', 'kelas', 'sd', 'jadi', 'sekarang', 'saat', 'kls', 'sudah', 'lupa', 'itu', 'hebat', 'kurikulum', 'merdeka', 'siapa', 'dulu', 'punya', 'visi', 'misi']",dulu saat menteri lama mereka baru kelas sd jadi sekarang saat kelas sudah lupa itu hebat kurikulum merdeka siapa dulu punya visi misi,positive,0.9035068154335022
ATP (Alur Tujuan Pembelajaran) Pendidikan Pancasila Kelas 3 SD/MI Fase B Kurikulum Merdeka #atpkelas3 #atppendidikanpancasila #alurtujuanpembelajaran #atpkurikulummerdeka https://t.co/D4EIeNDawt,atp alur tujuan pembelajaran pendidikan pancasila kelas sd mi fase b kurikulum merdeka,atp alur tuju ajar didik pancasila kelas sd mi fase kurikulum merdeka,"['atp', 'alur', 'tuju', 'ajar', 'didik', 'pancasila', 'kelas', 'sd', 'mi', 'fase', 'kurikulum', 'merdeka']",atp alur tuju ajar didik pancasila kelas sd mi fase kurikulum merdeka,neutral,0.9990185499191284
Saya buka jasa joki pembuatan modul ajar kurikulum merdeka Atau juga bisa yang lebih lengkapnya perangkat ajar 250k udah lengkap dengan bahan ajar/bacaan lkpd soal evaluasi dll tinggal diimplementasikan saja untuk ukin ataupun mengajar yo https://t.co/7q25n8XPIQ,saya buka jasa joki pembuatan modul ajar kurikulum merdeka atau juga bisa yang lebih lengkapnya perangkat ajar k udah lengkap dengan bahan ajar bacaan lkpd soal evaluasi dll tinggal diimplementasikan saja untuk ukin ataupun mengajar yo,saya buka jasa joki buat modul ajar kurikulum merdeka atau bisa lebih lengkap perangkat ajar udah lengkap dengan bahan ajar baca lkpd soal evaluasi tinggal implementasi untuk ukin atau ajar yo,"['saya', 'buka', 'jasa', 'joki', 'buat', 'modul', 'ajar', 'kurikulum', 'merdeka', 'atau', 'bisa', 'lebih', 'lengkap', 'perangkat', 'ajar', 'udah', 'lengkap', 'dengan', 'bahan', 'ajar', 'baca', 'lkpd', 'soal', 'evaluasi', 'tinggal', 'implementasi', 'untuk', 'ukin', 'atau', 'ajar', 'yo']",aku buka jasa joki buat modul ajar kurikulum merdeka atau bisa lebih lengkap perangkat ajar sudah lengkap dengan bahan ajar baca lkpd soal evaluasi tinggal implementasi untuk ukin atau ajar yo,neutral,0.9945744872093201
@notwaternotmark Disomasi kenapa kak Rin? Owhh berarti kakak blm pernah ngajar pake kurikulum merdeka yah? Cuma setauku review live dari para tanteku yg anaknya kena kurikulum merdeka ini pada ngeluh karna semua bab mapel yg harusnya pisah2 kayak dijadiin satu,disomasi kenapa kak rin owhh berarti kakak blm pernah ngajar pake kurikulum merdeka yah cuma setauku review live dari para tanteku yg anaknya kena kurikulum merdeka ini pada ngeluh karna semua bab mapel yg harusnya pisah kayak dijadiin satu,somasi kenapa kak rin owhh arti kakak blm pernah ngajar pake kurikulum merdeka cuma tau review live para tante anak kena kurikulum merdeka pada ngeluh karna semua bab mapel harus pisah kayak dijadiin satu,"['somasi', 'kenapa', 'kak', 'rin', 'owhh', 'arti', 'kakak', 'blm', 'pernah', 'ngajar', 'pake', 'kurikulum', 'merdeka', 'cuma', 'tau', 'review', 'live', 'para', 'tante', 'anak', 'kena', 'kurikulum', 'merdeka', 'pada', 'ngeluh', 'karna', 'semua', 'bab', 'mapel', 'harus', 'pisah', 'kayak', 'dijadiin', 'satu']",somasi kenapa kakak rin owhh arti kakak blm pernah ngajar pakai kurikulum merdeka hanya tau review live para tante anak kena kurikulum merdeka pada ngeluh karena semua bab mapel harus pisah seperti dijadiin satu,negative,0.9988076686859131
anak kurikulum merdeka bikin apa ya,anak kurikulum merdeka bikin apa ya,anak kurikulum merdeka apa,"['anak', 'kurikulum', 'merdeka', 'apa']",anak kurikulum merdeka apa,negative,0.8961437344551086
@kacangmustofa Indonesia baik-baik saja? 5. Kurikulum Merdeka! Hasilnya murid2 yang terpenjara dalam kebodohan dan kemiskinan. Mereka tidak tahu membaca menulis dan berhitung. 12:3 aja gak tahu. Dasar sekali itu #AdiliJokoWidodo #AdiliJokoWidodo https://t.co/YAtRZnZD0H,indonesia baik baik saja kurikulum merdeka hasilnya murid yang terpenjara dalam kebodohan dan kemiskinan mereka tidak tahu membaca menulis dan berhitung aja gak tahu dasar sekali itu,indonesia baik baik kurikulum merdeka hasil murid penjara dalam bodoh miskin mereka tidak tahu baca tulis hitung gak tahu dasar sekali itu,"['indonesia', 'baik', 'baik', 'kurikulum', 'merdeka', 'hasil', 'murid', 'penjara', 'dalam', 'bodoh', 'miskin', 'mereka', 'tidak', 'tahu', 'baca', 'tulis', 'hitung', 'gak', 'tahu', 'dasar', 'sekali', 'itu']",indonesia baik baik kurikulum merdeka hasil siswa penjara dalam bodoh miskin mereka tidak tahu baca tulis hitung tidak tahu dasar sekali itu,negative,0.99949049949646
@Tan_Mar3M D. Semua jawaban benar Hidup kurikulum merdeka,d semua jawaban benar hidup kurikulum merdeka,semua jawab benar hidup kurikulum merdeka,"['semua', 'jawab', 'benar', 'hidup', 'kurikulum', 'merdeka']",semua jawab benar hidup kurikulum merdeka,negative,0.9726936221122742
@KompasTV Yg belajar&amp;menjalankan kurikulum tu murid.slain apakh pd punya laptop;apakh para pengajar siap dgn materi baru Yg kurikulum merdeka aj;guru2 msh belajar Knp tdk memulai dr matematika,yg belajar amp menjalankan kurikulum tu murid slain apakh pd punya laptop apakh para pengajar siap dgn materi baru yg kurikulum merdeka aj guru msh belajar knp tdk memulai dr matematika,ajar jalan kurikulum murid slain apakh punya laptop apakh para ajar siap materi baru kurikulum merdeka aj guru msh ajar knp tdk mulai matematika,"['ajar', 'jalan', 'kurikulum', 'murid', 'slain', 'apakh', 'punya', 'laptop', 'apakh', 'para', 'ajar', 'siap', 'materi', 'baru', 'kurikulum', 'merdeka', 'aj', 'guru', 'msh', 'ajar', 'knp', 'tdk', 'mulai', 'matematika']",ajar jalan kurikulum siswa slain apakh punya laptop apakh para ajar siap materi baru kurikulum merdeka saja guru masih ajar kenapa tidak mulai matematika,negative,0.9983806610107422
kurikulum merdeka to kurikulum deeplearning (rencana) let see,kurikulum merdeka to kurikulum deeplearning rencana let see,kurikulum merdeka kurikulum deeplearning rencana let see,"['kurikulum', 'merdeka', 'kurikulum', 'deeplearning', 'rencana', 'let', 'see']",kurikulum merdeka kurikulum deeplearning rencana let melihat,neutral,0.9990298748016357
Memang lucu2 orang pintar ini ya. Orang pintar yang katakan Wapres Bodoh. Padahal dia sendiri tidak tahu apa2 soal pendidikan dan dunia persekolahan. Saat ini Kurikulum Merdeka yg basisnya Deep Learning itu salah satu yg harus dilakukan Guru saat memasuki awal tahun https://t.co/tyJJyONjOj,memang lucu orang pintar ini ya orang pintar yang katakan wapres bodoh padahal dia sendiri tidak tahu apa soal pendidikan dan dunia persekolahan saat ini kurikulum merdeka yg basisnya deep learning itu salah satu yg harus dilakukan guru saat memasuki awal tahun,lucu orang pintar ya orang pintar kata wapres bodoh padahal dia sendiri tidak tahu apa soal didik dunia sekolah saat kurikulum merdeka basis deep learning itu salah satu harus laku guru saat pasuk awal tahun,"['lucu', 'orang', 'pintar', 'ya', 'orang', 'pintar', 'kata', 'wapres', 'bodoh', 'padahal', 'dia', 'sendiri', 'tidak', 'tahu', 'apa', 'soal', 'didik', 'dunia', 'sekolah', 'saat', 'kurikulum', 'merdeka', 'basis', 'deep', 'learning', 'itu', 'salah', 'satu', 'harus', 'laku', 'guru', 'saat', 'pasuk', 'awal', 'tahun']",lucu orang pintar ya orang pintar kata wapres bodoh padahal dia sendiri tidak tahu apa soal didik dunia sekolah saat kurikulum merdeka basis deep learning itu salah satu harus laku guru saat pasuk awal tahun,negative,0.9988040924072266
@Abe_Mukti Tolong Kurikulum Merdeka Belajar diganti saja dgn Kurikulum yg berfokus pada Karakter Pembelajaran yg berfokus pada pola PAKEM dan kembalikan Mata Pelajaran PMP,tolong kurikulum merdeka belajar diganti saja dgn kurikulum yg berfokus pada karakter pembelajaran yg berfokus pada pola pakem dan kembalikan mata pelajaran pmp,tolong kurikulum merdeka ajar ganti dgn kurikulum fokus karakter ajar fokus pola pakem kembali mata ajar pmp,"['tolong', 'kurikulum', 'merdeka', 'ajar', 'ganti', 'dgn', 'kurikulum', 'fokus', 'karakter', 'ajar', 'fokus', 'pola', 'pakem', 'kembali', 'mata', 'ajar', 'pmp']",tolong kurikulum merdeka ajar ganti dengan kurikulum fokus karakter ajar fokus pola pakem kembali mata ajar pmp,neutral,0.998572587966919
@tanyarlfes Setau aku masih bisa nder Krn klpun kurikulumnya ganti ga langsung ganti total Krn masih harus penyesuaian jadi pasti ada yg masih pake kurikulum merdeka istilahnya penghabisan. Jadi kl udah di ACC segera susun skripsinya jangan males2an biar pas ambil data msh berlaku.,setau aku masih bisa nder krn klpun kurikulumnya ganti ga langsung ganti total krn masih harus penyesuaian jadi pasti ada yg masih pake kurikulum merdeka istilahnya penghabisan jadi kl udah di acc segera susun skripsinya jangan males an biar pas ambil data msh berlaku,tau aku masih bisa klpun kurikulum ganti ga langsung ganti total krn masih harus sesuai jadi pasti ada masih pake kurikulum merdeka istilah habis jadi udah acc segera susun skripsi jangan males biar ambil data msh laku,"['tau', 'aku', 'masih', 'bisa', 'klpun', 'kurikulum', 'ganti', 'ga', 'langsung', 'ganti', 'total', 'krn', 'masih', 'harus', 'sesuai', 'jadi', 'pasti', 'ada', 'masih', 'pake', 'kurikulum', 'merdeka', 'istilah', 'habis', 'jadi', 'udah', 'acc', 'segera', 'susun', 'skripsi', 'jangan', 'males', 'biar', 'ambil', 'data', 'msh', 'laku']",tau aku masih bisa klpun kurikulum ganti tidak langsung ganti total karena masih harus sesuai jadi pasti ada masih pakai kurikulum merdeka istilah habis jadi sudah terima segera susun skripsi jangan malas biar ambil data masih laku,negative,0.9557115435600281
yah gitu deh intinya saya sebel banget lihat hasil pembelajaran kurikulum merdeka. anak SMA belum bisa baca tulis? udah kebayang lah ya itu anak 12 tahun ngapain aja yang jelas nggak belajar.,yah gitu deh intinya saya sebel banget lihat hasil pembelajaran kurikulum merdeka anak sma belum bisa baca tulis udah kebayang lah ya itu anak tahun ngapain aja yang jelas nggak belajar,gitu inti saya sebel lihat hasil ajar kurikulum merdeka anak sma belum bisa baca tulis udah bayang ya itu anak tahun ngapain yang jelas nggak ajar,"['gitu', 'inti', 'saya', 'sebel', 'lihat', 'hasil', 'ajar', 'kurikulum', 'merdeka', 'anak', 'sma', 'belum', 'bisa', 'baca', 'tulis', 'udah', 'bayang', 'ya', 'itu', 'anak', 'tahun', 'ngapain', 'yang', 'jelas', 'nggak', 'ajar']",gitu inti aku kesal lihat hasil ajar kurikulum merdeka anak sma belum bisa baca tulis sudah bayang ya itu anak tahun apa yang jelas tidak ajar,negative,0.9994600415229797
Apa Sih Deep Learning? Pengganti Kurikulum Merdeka Belajar? Ini Kata Mendikdasmen https://t.co/KgxhumgCTf,apa sih deep learning pengganti kurikulum merdeka belajar ini kata mendikdasmen,apa deep learning ganti kurikulum merdeka ajar kata mendikdasmen,"['apa', 'deep', 'learning', 'ganti', 'kurikulum', 'merdeka', 'ajar', 'kata', 'mendikdasmen']",apa deep learning ganti kurikulum merdeka ajar kata mendikdasmen,neutral,0.9971027970314026
@mrduatiga @Rizieq_Sangean iya mmg faktanya seperti itu untk detailnya seperti apa contain buku tersebut sebaiknya anda cari referensinya di sekolah anda. saya pikir contain buku pelajaran agama katolik hampir semuanya sama karena acuannya kurikulum merdeka jika anda terus meminta saya untuk mengetahui,iya mmg faktanya seperti itu untk detailnya seperti apa contain buku tersebut sebaiknya anda cari referensinya di sekolah anda saya pikir contain buku pelajaran agama katolik hampir semuanya sama karena acuannya kurikulum merdeka jika anda terus meminta saya untuk mengetahui,iya fakta seperti itu untk detail seperti apa contain buku sebut baik anda cari referensi sekolah anda saya pikir contain buku ajar agama katolik hampir semua sama acu kurikulum merdeka jika anda minta saya untuk tahu,"['iya', 'fakta', 'seperti', 'itu', 'untk', 'detail', 'seperti', 'apa', 'contain', 'buku', 'sebut', 'baik', 'anda', 'cari', 'referensi', 'sekolah', 'anda', 'saya', 'pikir', 'contain', 'buku', 'ajar', 'agama', 'katolik', 'hampir', 'semua', 'sama', 'acu', 'kurikulum', 'merdeka', 'jika', 'anda', 'minta', 'saya', 'untuk', 'tahu']",iya fakta seperti itu untk detail seperti apa contain buku sebut baik kamu cari referensi sekolah kamu aku pikir contain buku ajar agama katolik hampir semua sama acu kurikulum merdeka jika kamu minta aku untuk tahu,negative,0.9794678092002869
@V3g3L Kurikulum merdeka aja masih carut marut mo tambah mapel yg kapasitas pelajarannya lumayan berat untuk anak SD mikir dong pak jangan dibebani anak SD dengan pelajaran yg berat tapi pelajaran moral santun adab dan etika dikesampingkan. Cepat banget menanggapi kemauan wapres.,kurikulum merdeka aja masih carut marut mo tambah mapel yg kapasitas pelajarannya lumayan berat untuk anak sd mikir dong pak jangan dibebani anak sd dengan pelajaran yg berat tapi pelajaran moral santun adab dan etika dikesampingkan cepat banget menanggapi kemauan wapres,kurikulum merdeka masih carut marut mo tambah mapel kapasitas ajar lumayan berat untuk anak sd mikir pak jangan beban anak sd dengan ajar berat tapi ajar moral santun adab etika samping cepat tanggap mau wapres,"['kurikulum', 'merdeka', 'masih', 'carut', 'marut', 'mo', 'tambah', 'mapel', 'kapasitas', 'ajar', 'lumayan', 'berat', 'untuk', 'anak', 'sd', 'mikir', 'pak', 'jangan', 'beban', 'anak', 'sd', 'dengan', 'ajar', 'berat', 'tapi', 'ajar', 'moral', 'santun', 'adab', 'etika', 'samping', 'cepat', 'tanggap', 'mau', 'wapres']",kurikulum merdeka masih carut marut ingin tambah mapel kapasitas ajar lumayan berat untuk anak sd mikir bapak jangan beban anak sd dengan ajar berat tapi ajar moral santun adab etika samping cepat tanggap mau wapres,negative,0.5790202617645264
@zanatul_91 Rebu kemarin mgmp tingkat kota js1 jenjang sma. Narsum widyaiswara madya bpmp jakarta curhat nyanyi lagu Indonesia raya yg ada mentri lama ga bole. Logo merdeka blajar merdeka ngajar ditekdon.Tema pelatihan jangan menggunakan kata kurikulum merdeka. Cari kata lain.Ini transisi.,rebu kemarin mgmp tingkat kota js jenjang sma narsum widyaiswara madya bpmp jakarta curhat nyanyi lagu indonesia raya yg ada mentri lama ga bole logo merdeka blajar merdeka ngajar ditekdon tema pelatihan jangan menggunakan kata kurikulum merdeka cari kata lain ini transisi,rebu kemarin mgmp tingkat kota js jenjang sma narsum widyaiswara madya bpmp jakarta curhat nyanyi lagu indonesia raya ada tri lama ga bole logo merdeka blajar merdeka ngajar ditekdon tema latih jangan guna kata kurikulum merdeka cari kata lain transisi,"['rebu', 'kemarin', 'mgmp', 'tingkat', 'kota', 'js', 'jenjang', 'sma', 'narsum', 'widyaiswara', 'madya', 'bpmp', 'jakarta', 'curhat', 'nyanyi', 'lagu', 'indonesia', 'raya', 'ada', 'tri', 'lama', 'ga', 'bole', 'logo', 'merdeka', 'blajar', 'merdeka', 'ngajar', 'ditekdon', 'tema', 'latih', 'jangan', 'guna', 'kata', 'kurikulum', 'merdeka', 'cari', 'kata', 'lain', 'transisi']",rebu kemarin mgmp tingkat kota js jenjang sma narsum widyaiswara madya bpmp jakarta curhat nyanyi lagu indonesia raya ada tri lama tidak bole logo merdeka blajar merdeka ngajar ditekdon tema latih jangan guna kata kurikulum merdeka cari kata lain transisi,neutral,0.9989315867424011
